"year","month","day","latitude","longitude","species","speciesKey","kingdom","stateProvince","countryCode"
2020,6,27,53.25,5.95,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,6,28,48.17005,-3.9722,"Micromys minutus",5219833,"Animalia","","FR"
2020,6,28,48.06581,-1.93632,"Micromys minutus",5219833,"Animalia","","FR"
2020,6,29,53.1,6.3,"Micromys minutus",5219833,"Animalia","Groningen","NL"
2020,7,3,48.36704,3.00217,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,3,54.19136,10.05271,"Micromys minutus",5219833,"Animalia","Schleswig-Holstein","DE"
2020,7,6,49.71158,3.02482,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,6,45.83521,-1.07453,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,7,54.21549,10.03459,"Micromys minutus",5219833,"Animalia","Schleswig-Holstein","DE"
2020,7,7,54.21564,10.03471,"Micromys minutus",5219833,"Animalia","Schleswig-Holstein","DE"
2020,7,8,42.08778,27.8575,"Micromys minutus",5219833,"Animalia","","BG"
2020,7,8,49.85809,3.33175,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,8,47.24492,-1.93346,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,8,52.75,5.95,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,7,11,45.6891,3.13283,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,12,53.59273,10.11779,"Micromys minutus",5219833,"Animalia","Hamburg","DE"
2020,7,15,49.00558,1.38904,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,16,46.70999,4.87812,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,16,46.87876,-0.65231,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,17,43.43205,0.58578,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,17,43.43205,0.58578,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,17,53.454,-1.571762,"Micromys minutus",5219833,"Animalia","England","GB"
2020,7,17,53.454,-1.571762,"Micromys minutus",5219833,"Animalia","England","GB"
2020,7,20,51.15,6.05,"Micromys minutus",5219833,"Animalia","Limburg","NL"
2020,7,20,51.75,4.3,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,7,21,52.3,5.05,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,7,23,52.48181,-1.736113,"Micromys minutus",5219833,"Animalia","England","GB"
2020,7,23,52.05,5.1,"Micromys minutus",5219833,"Animalia","Utrecht","NL"
2020,7,24,51.75,4.95,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,7,26,52.39035,0.099972,"Micromys minutus",5219833,"Animalia","England","GB"
2020,7,28,45.61883,-0.34439,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,28,46.13099,1.28102,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,28,48.40302,-3.7657,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,29,50.24405,1.62381,"Micromys minutus",5219833,"Animalia","","FR"
2020,7,29,52.8,5.9,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,7,29,52.95,6.55,"Micromys minutus",5219833,"Animalia","Drenthe","NL"
2020,7,29,51.32961,1.010831,"Micromys minutus",5219833,"Animalia","England","GB"
2020,7,31,52.6,4.75,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,7,31,51.7,5.25,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,7,31,52.75,5.9,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,8,1,45.63977,5.10828,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,3,46.83694,6.81599,"Micromys minutus",5219833,"Animalia","Fr","CH"
2020,8,3,46.79159,6.75102,"Micromys minutus",5219833,"Animalia","Vd","CH"
2020,8,4,46.83694,6.81599,"Micromys minutus",5219833,"Animalia","Fr","CH"
2020,8,5,47.24778,-1.99301,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,5,52.65,6.1,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,8,5,43.46218,-1.44163,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,6,50.21908,1.70706,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,6,45.50689,5.72549,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,7,52.05,4.35,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,8,8,47.88899,1.82805,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,8,47.88049,1.85494,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,8,47.21093,0.13071,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,8,47.88049,1.85494,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,10,47.88049,1.85494,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,11,48.23469,13.80069,"Micromys minutus",5219833,"Animalia","","AT"
2020,8,13,48.72017,-1.27121,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,14,52.64083,0.171074,"Micromys minutus",5219833,"Animalia","England","GB"
2020,8,15,23.46437,120.69,"Micromys minutus",5219833,"Animalia","Taiwan","TW"
2020,8,18,45.9882,-1.02738,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,19,53.15,6.55,"Micromys minutus",5219833,"Animalia","Drenthe","NL"
2020,8,20,48.42657,-3.66832,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,20,46.98184,4.94382,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,21,57.20086,-2.12124,"Micromys minutus",5219833,"Animalia","Scotland","GB"
2020,8,22,51.85,5.4,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,8,22,51.32079,-2.623458,"Micromys minutus",5219833,"Animalia","England","GB"
2020,8,24,52.39763,13.71191,"Micromys minutus",5219833,"Animalia","","DE"
2020,8,24,52.2,4.45,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,8,25,47.88899,1.82805,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,25,52.05,4.35,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,8,26,43.65244,-1.35923,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,26,51.6886,-1.56125,"Micromys minutus",5219833,"Animalia","England","GB"
2020,8,26,52,5.55,"Micromys minutus",5219833,"Animalia","Utrecht","NL"
2020,8,27,45.80712,0.07948,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,27,43.57329,-1.39513,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,27,46.83694,6.81599,"Micromys minutus",5219833,"Animalia","Fr","CH"
2020,8,27,52.69209,-1.255006,"Micromys minutus",5219833,"Animalia","England","GB"
2020,8,28,48.5733,-3.70221,"Micromys minutus",5219833,"Animalia","","FR"
2020,8,28,51.95,5.35,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,8,29,51.85,5.4,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,8,29,52.3,6.15,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,8,30,51.8,4.1,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,8,31,51.15517,-2.793327,"Micromys minutus",5219833,"Animalia","England","GB"
2020,8,31,51.15517,-2.793327,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,1,55.83239,12.03227,"Micromys minutus",5219833,"Animalia","","DK"
2020,9,1,48.61708,-4.4116,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,1,45.09422,3.7922,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,1,51.43358,-0.98246,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,2,50.78344,2.28607,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,2,51.75,4.4,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,2,51.6,5.1,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,9,2,52.69015,-1.104129,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,2,51.30401,-0.354204,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,3,50.88717,1.98682,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,3,52.7,5.7,"Micromys minutus",5219833,"Animalia","Flevoland","NL"
2020,9,4,51.55,4.95,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,9,4,57.47496,13.2979,"Micromys minutus",5219833,"Animalia","Västergötland","SE"
2020,9,6,50.9,5.85,"Micromys minutus",5219833,"Animalia","Limburg","NL"
2020,9,6,51.35,4.15,"Micromys minutus",5219833,"Animalia","Zeeland","NL"
2020,9,6,51.95,5.6,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,9,7,48.0278,-3.73024,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,7,48.3811,7.70439,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,7,52.15,4.5,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,7,50.88743,-4.441068,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,8,45.68162,2.91584,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,9,53.05,4.75,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,9,9,50.94911,-1.20118,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,9,55.24336,21.58174,"Micromys minutus",5219833,"Animalia","Klaipedos","LT"
2020,9,10,51.9,5.85,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,9,10,51.85,4.6,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,10,52.15,4.85,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,10,51.78073,-0.754,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,11,50.43796,3.791052,"Micromys minutus",5219833,"Animalia","Wallonie","BE"
2020,9,11,59.25801,13.51488,"Micromys minutus",5219833,"Animalia","Värmland","SE"
2020,9,12,50.60206,8.617315,"Micromys minutus",5219833,"Animalia","","DE"
2020,9,12,51.4,4.85,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,9,12,58.4235,26.23244,"Micromys minutus",5219833,"Animalia","","EE"
2020,9,13,51.80642,36.28578,"Micromys minutus",5219833,"Animalia","Kursk","RU"
2020,9,13,34.77629,135.6633,"Micromys minutus",5219833,"Animalia","Nara","JP"
2020,9,13,52.34966,7.633573,"Micromys minutus",5219833,"Animalia","Nordrhein-Westfalen","DE"
2020,9,13,52.34978,7.633703,"Micromys minutus",5219833,"Animalia","Nordrhein-Westfalen","DE"
2020,9,13,52.25,4.5,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,13,51.8,4.75,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,13,52.34979,7.633656,"Micromys minutus",5219833,"Animalia","Nordrhein-Westfalen","DE"
2020,9,14,45.8458,-0.63633,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,14,52.95091,-1.4588,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,14,46.9278,7.01189,"Micromys minutus",5219833,"Animalia","Vd","CH"
2020,9,15,43.85863,-1.36103,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,15,48.55869,4.66857,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,15,54.24224,37.64182,"Micromys minutus",5219833,"Animalia","Tula","RU"
2020,9,16,47.84594,1.76519,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,18,52.15,4.85,"Micromys minutus",5219833,"Animalia","Utrecht","NL"
2020,9,18,48.26878,7.53341,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,18,45.62832,5.05907,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,18,51.85,4.65,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,18,52.05,4.75,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,18,51.35,5.2,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,9,19,45.78019,0.10397,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,21,53.54028,91.31543,"Micromys minutus",5219833,"Animalia","Khakass","RU"
2020,9,21,49.15147,2.10906,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,22,49.25922,11.61662,"Micromys minutus",5219833,"Animalia","","DE"
2020,9,22,48.58412,-1.92925,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,22,50.82157,-4.52506,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,22,50.88245,-4.43992,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,23,46.91004,0.91719,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,24,51.8,5,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,9,24,46.33679,6.1723,"Micromys minutus",5219833,"Animalia","Vd","CH"
2020,9,24,51.22958,0.32366,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,24,52.66921,-1.338207,"Micromys minutus",5219833,"Animalia","England","GB"
2020,9,25,55.98312,44.06036,"Micromys minutus",5219833,"Animalia","Nizhegorod","RU"
2020,9,26,50.19212,10.26732,"Micromys minutus",5219833,"Animalia","","DE"
2020,9,26,47.7231,-1.10716,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,26,48.68378,-3.51346,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,26,51.45,5.35,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,9,26,51.55,5.35,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,9,26,51.95,5.7,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,9,26,58.29132,27.10655,"Micromys minutus",5219833,"Animalia","","EE"
2020,9,29,50.87723,1.90864,"Micromys minutus",5219833,"Animalia","","FR"
2020,9,29,51.75,5.15,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,9,29,53.05,5.35,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,9,30,52.55,6.05,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,9,30,60.43769,22.34956,"Micromys minutus",5219833,"Animalia","Western Finland","FI"
2020,10,1,53,5.5,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,10,1,42.93727,2.96012,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,1,53.1,5.95,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,10,2,55.80015,12.43149,"Micromys minutus",5219833,"Animalia","","DK"
2020,10,2,53.25,5.95,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,10,3,51.75,5.15,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,10,3,48.23892,7.34495,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,3,51.7,4.3,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,4,50.12927,-5.482365,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,4,46.87785,4.97648,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,4,51.7,4.35,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,4,52.1,5.15,"Micromys minutus",5219833,"Animalia","Utrecht","NL"
2020,10,4,51.7,4.3,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,5,49.53168,2.82835,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,5,51.75,5.15,"Micromys minutus",5219833,"Animalia","Gelderland","NL"
2020,10,5,45.31488,1.75038,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,5,51.7,4.3,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,5,51.7,4.35,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,5,52.1,4.75,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,6,58.39248,26.69395,"Micromys minutus",5219833,"Animalia","","EE"
2020,10,7,47.35382,0.45329,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,7,47.49316,9.59529,"Micromys minutus",5219833,"Animalia","Vorarlberg","AT"
2020,10,8,51.7,4.85,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,10,10,49.66198,4.11342,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,10,51.7,4.55,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,10,52.15388,8.419647,"Micromys minutus",5219833,"Animalia","Niedersachsen","DE"
2020,10,10,51.44042,-2.768963,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,12,51.95,4.95,"Micromys minutus",5219833,"Animalia","Utrecht","NL"
2020,10,12,51.05,5.8,"Micromys minutus",5219833,"Animalia","Limburg","NL"
2020,10,12,57.79283,39.59942,"Micromys minutus",5219833,"Animalia","Yaroslavl'","RU"
2020,10,13,53.15,6.2,"Micromys minutus",5219833,"Animalia","Groningen","NL"
2020,10,13,52.05,4.75,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,16,45.5549,5.34091,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,16,46.79159,6.75102,"Micromys minutus",5219833,"Animalia","Vd","CH"
2020,10,17,47.11897,-1.90362,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,17,48.45976,-3.79246,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,17,52.3,5.3,"Micromys minutus",5219833,"Animalia","Flevoland","NL"
2020,10,17,51.05563,-2.080591,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,18,50.60973,8.623281,"Micromys minutus",5219833,"Animalia","","DE"
2020,10,18,47.59487,5.19971,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,18,52.6197,-0.3535,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,19,52.4,4.7,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,19,52.3,5.3,"Micromys minutus",5219833,"Animalia","Flevoland","NL"
2020,10,20,48.55599,-1.60398,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,20,52.4,4.7,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,20,51.65062,-1.89999,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,21,46.00586,3.15074,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,21,53.2,6.1,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,10,21,53.2,6.15,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,10,21,58.16932,13.52619,"Micromys minutus",5219833,"Animalia","Västergötland","SE"
2020,10,22,52.3,4.5,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,23,50.97435,1.91246,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,23,52.3,4.5,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,23,53.2,6.1,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,10,23,53.3,5.65,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,10,24,63.61775,24.93682,"Micromys minutus",5219833,"Animalia","Pohjois-Pohjanmaa","FI"
2020,10,24,51.00949,-0.6784,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,25,52.92292,-2.456217,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,26,46.88562,5.48778,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,26,22.73594,121.0683,"Micromys minutus",5219833,"Animalia","Taiwan","TW"
2020,10,27,51.65,4.3,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,27,48.44536,3.24813,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,27,51.7,4.25,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,27,52.4,4.75,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,27,52.4,4.85,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,27,52.45,4.9,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,27,51.8,4,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,10,29,51.65,5.6,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,10,29,53.21049,-2.886015,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,30,47.54226,-0.36931,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,30,51.45,5.75,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,10,30,52.28163,-2.42181,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,30,52.28831,-2.41941,"Micromys minutus",5219833,"Animalia","England","GB"
2020,10,31,52.7,4.6,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,10,31,45.48766,6.10483,"Micromys minutus",5219833,"Animalia","","FR"
2020,10,31,51.8,4.4,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,11,1,51.8,4.4,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,11,1,51.65,5.6,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,11,1,47.72567,9.13813,"Micromys minutus",5219833,"Animalia","Baden-Württemberg","DE"
2020,11,1,52.17661,0.015223,"Micromys minutus",5219833,"Animalia","England","GB"
2020,11,1,52.17817,0.073142,"Micromys minutus",5219833,"Animalia","England","GB"
2020,11,3,51.55,4.7,"Micromys minutus",5219833,"Animalia","Noord-Brabant","NL"
2020,11,4,55.42,13.29,"Micromys minutus",5219833,"Animalia","","SE"
2020,11,4,52.5,4.8,"Micromys minutus",5219833,"Animalia","Noord-Holland","NL"
2020,11,4,53.2,6.1,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,11,4,53.2,6.15,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,11,5,51.35,3.45,"Micromys minutus",5219833,"Animalia","Zeeland","NL"
2020,11,5,51.8,4.55,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,11,5,52.78066,23.82181,"Micromys minutus",5219833,"Animalia","Podlachian","PL"
2020,11,6,48.42161,7.68535,"Micromys minutus",5219833,"Animalia","","FR"
2020,11,6,48.40679,1.13997,"Micromys minutus",5219833,"Animalia","","FR"
2020,11,6,51.85,4.6,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,11,6,52.55,6.1,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,11,6,53.2,6.1,"Micromys minutus",5219833,"Animalia","Friesland","NL"
2020,11,6,52.25,6.55,"Micromys minutus",5219833,"Animalia","Overijssel","NL"
2020,11,6,52.36354,22.86484,"Micromys minutus",5219833,"Animalia","Masovian","PL"
2020,11,7,51.85,4.6,"Micromys minutus",5219833,"Animalia","Zuid-Holland","NL"
2020,11,7,52.15,5.25,"Micromys minutus",5219833,"Animalia","Utrecht","NL"
2020,11,7,51.42192,-1.72153,"Micromys minutus",5219833,"Animalia","England","GB"
2020,11,7,51.42178,-1.7218,"Micromys minutus",5219833,"Animalia","England","GB"
2020,11,7,51.42242,-1.71946,"Micromys minutus",5219833,"Animalia","England","GB"
2020,11,7,51.42312,-1.71969,"Micromys minutus",5219833,"Animalia","England","GB"
